ending,endingstem,penSyl,person,number,tense,mood,suff1,suff2,stemC1,stemC2,stemC3
ir,ANY,cer,0,0,0,3,ir,ANY,cer,ANY,ANY
ir,ANY,or,0,0,0,3,ir,ANY,or,ANY,ANY
ir,NULL,NULL,0,0,0,3,ir,ANY,ANY,ANY,ANY
ir,ANY,luc,0,0,0,3,ir,ANY,luc,ANY,ANY
ir,ull,ANY,0,0,0,3,ullir,ANY,ANY,ANY,ANY
ir,uñ,ANY,0,0,0,3,uñir,ANY,ANY,ANY,ANY
ir,ANY,oí,0,0,0,3,ír,ANY,o,ANY,ANY
ir,ANY,e,0,0,0,3,ir,ANY,e,ANY,ANY
ir,g,e,0,0,0,3,gir,ANY,e,ANY,ANY
ir,gu,e,0,0,0,3,guir,ANY,e,ANY,ANY
ir,ANY,pud,0,0,0,3,ir,ANY,pud,ANY,ANY
ir,ANY,sal,0,0,0,3,ir,ANY,sal,ANY,ANY
ir,r,e,0,0,0,3,rir,ANY,e,ANY,ANY
ir,rt,e,0,0,0,3,rtir,ANY,e,ANY,ANY
ir,v,e,0,0,0,3,vir,ANY,e,ANY,ANY
ir,nt,e,0,0,0,3,ntir,ANY,e,ANY,ANY
ir,ANY,eí,0,0,0,3,ír,ANY,e,ANY,ANY
ir,ANY,ven,0,0,0,3,ir,ANY,ven,ANY,ANY
ir,ANY,qui,0,0,1,3,ido,ANY,qui,ANY,ANY
ir,ANY,eñ,0,0,1,3,ido,ANY,eñ,ANY,ANY
ir,ANY,duc,0,0,1,3,ido,ANY,duc,ANY,ANY
ir,u,ANY,0,0,1,3,uido,ANY,ANY,ANY,ANY
ir,ü,ANY,0,0,1,3,üido,ANY,ANY,ANY,ANY
ir,u,h,0,0,1,3,uido,ANY,h,ANY,ANY
ir,u,f,0,0,1,3,uido,ANY,f,ANY,ANY
ir,dec,ANY,0,0,1,3,dicho,ANY,ANY,ANY,ANY
ir,ANY,bendec,0,0,1,3,cho,to,bendi,ANY,ANY
ir,ANY,maldec,0,0,1,3,cho,to,maldi,ANY,ANY
ir,ANY,contradec,0,0,1,3,ho,ANY,contradic,ANY,ANY
ir,ANY,desdec,0,0,1,3,ho,ANY,desdic,ANY,ANY
ir,ANY,interdec,0,0,1,3,ho,ANY,interdic,ANY,ANY
ir,ANY,predec,0,0,1,3,ho,ANY,predic,ANY,ANY
ir,ANY,cer,0,0,1,3,ido,ANY,cer,ANY,ANY
ir,ANY,or,0,0,1,3,ido,ANY,or,ANY,ANY
ir,NULL,NULL,0,0,1,3,ido,ANY,ANY,ANY,ANY
ir,ANY,luc,0,0,1,3,ido,ANY,luc,ANY,ANY
ir,ull,ANY,0,0,1,3,ullido,ANY,ANY,ANY,ANY
ir,uñ,ANY,0,0,1,3,uñido,ANY,ANY,ANY,ANY
ir,ANY,oí,0,0,1,3,ído,ANY,o,ANY,ANY
ir,ANY,e,0,0,0,3,ido,ANY,e,ANY,ANY
ir,g,e,0,0,0,3,gido,ANY,e,ANY,ANY
ir,gu,e,0,0,0,3,guido,ANY,e,ANY,ANY
ir,ANY,pud,0,0,1,3,ido,ANY,pod,ANY,ANY
ir,ANY,sal,0,0,1,3,ido,ANY,sal,ANY,ANY
ir,r,e,0,0,1,3,rido,ANY,e,ANY,ANY
ir,rt,e,0,0,1,3,rtido,ANY,e,ANY,ANY
ir,v,e,0,0,1,3,vido,ANY,e,ANY,ANY
ir,nt,e,0,0,1,3,ntido,ANY,e,ANY,ANY
ir,ANY,eí,0,0,1,3,ído,ANY,e,ANY,ANY
ir,ANY,ven,0,0,1,3,ido,ANY,ven,ANY,ANY
ir,ANY,qui,0,0,2,3,iendo,ANY,qui,ANY,ANY
ir,ANY,eñ,0,0,2,3,endo,ANY,iñ,ANY,ANY
ir,ANY,duc,0,0,2,3,iendo,ANY,duc,ANY,ANY
ir,u,ANY,0,0,2,3,yendo,ANY,ANY,ANY,ANY
ir,ü,ANY,0,0,2,3,yendo,ANY,ANY,ANY,ANY
ir,u,h,0,0,2,3,yendo,ANY,h,ANY,ANY
ir,u,f,0,0,2,3,yendo,ANY,f,ANY,ANY
ir,dec,ANY,0,0,2,3,diciendo,ANY,ANY,ANY,ANY
ir,ANY,bendec,0,0,2,3,iendo,ANY,bendic,ANY,ANY
ir,ANY,maldec,0,0,2,3,iendo,ANY,maldic,ANY,ANY
ir,ANY,contradec,0,0,2,3,iendo,ANY,contradic,ANY,ANY
ir,ANY,desdec,0,0,2,3,iendo,ANY,desdic,ANY,ANY
ir,ANY,interdec,0,0,2,3,iendo,ANY,interdic,ANY,ANY
ir,ANY,predec,0,0,2,3,iendo,ANY,predic,ANY,ANY
ir,ANY,cer,0,0,2,3,iendo,ANY,cer,ANY,ANY
ir,ANY,or,0,0,2,3,iendo,ANY,ur,ANY,ANY
ir,NULL,NULL,0,0,2,3,yendo,ANY,ANY,ANY,ANY
ir,ANY,luc,0,0,2,3,iendo,ANY,luc,ANY,ANY
ir,ull,ANY,0,0,2,3,llendo,ANY,ANY,ANY,ANY
ir,uñ,ANY,0,0,2,3,ñendo,ANY,ANY,ANY,ANY
ir,ANY,oí,0,0,2,3,yendo,ANY,o,ANY,ANY
ir,ANY,e,0,0,2,3,iendo,ANY,i,ANY,ANY
ir,ANY,pud,0,0,2,3,iendo,ANY,pud,ANY,ANY
ir,ANY,sal,0,0,2,3,iendo,ANY,sal,ANY,ANY
ir,r,e,0,0,2,3,riendo,ANY,i,ANY,ANY
ir,rt,e,0,0,2,3,rtiendo,ANY,i,ANY,ANY
ir,v,e,0,0,2,3,viendo,ANY,i,ANY,ANY
ir,nt,e,0,0,2,3,ntiendo,ANY,i,ANY,ANY
ir,ANY,eí,0,0,2,3,endo,ANY,i,ANY,ANY
ir,ANY,ven,0,0,2,3,iendo,ANY,vin,ANY,ANY
ir,ANY,qui,1,0,0,1,a,ANY,quie,ANY,ANY
ir,ANY,qui,2,0,0,1,as,ANY,quie,ANY,ANY
ir,ANY,qui,3,0,0,1,a,ANY,quie,ANY,ANY
ir,ANY,qui,1,1,0,1,amos,ANY,qui,ANY,ANY
ir,ANY,qui,2,1,0,1,áis,ANY,qui,ANY,ANY
ir,ANY,qui,3,1,0,1,an,ANY,quie,ANY,ANY
ir,ANY,eñ,1,0,0,1,a,ANY,iñ,ANY,ANY
ir,ANY,eñ,2,0,0,1,as,ANY,iñ,ANY,ANY
ir,ANY,eñ,3,0,0,1,a,ANY,iñ,ANY,ANY
ir,ANY,eñ,1,1,0,1,amos,ANY,iñ,ANY,ANY
ir,ANY,eñ,2,1,0,1,áis,ANY,iñ,ANY,ANY
ir,ANY,eñ,3,1,0,1,an,ANY,iñ,ANY,ANY
ir,ANY,duc,1,0,0,1,a,ANY,duzc,ANY,ANY
ir,ANY,duc,2,0,0,1,as,ANY,duzc,ANY,ANY
ir,ANY,duc,3,0,0,1,a,ANY,duzc,ANY,ANY
ir,ANY,duc,1,1,0,1,amos,ANY,duzc,ANY,ANY
ir,ANY,duc,2,1,0,1,áis,ANY,duzc,ANY,ANY
ir,ANY,duc,3,1,0,1,an,ANY,duzc,ANY,ANY
ir,u,ANY,1,0,0,1,uya,ANY,ANY,ANY,ANY
ir,u,ANY,2,0,0,1,uyas,ANY,ANY,ANY,ANY
ir,u,ANY,3,0,0,1,uya,ANY,ANY,ANY,ANY
ir,u,ANY,1,1,0,1,uyamos,ANY,ANY,ANY,ANY
ir,u,ANY,2,1,0,1,uyáis,ANY,ANY,ANY,ANY
ir,u,ANY,3,1,0,1,uyan,ANY,ANY,ANY,ANY
ir,ü,ANY,1,0,0,1,uya,ANY,ANY,ANY,ANY
ir,ü,ANY,2,0,0,1,uyas,ANY,ANY,ANY,ANY
ir,ü,ANY,3,0,0,1,uya,ANY,ANY,ANY,ANY
ir,ü,ANY,1,1,0,1,uyamos,ANY,ANY,ANY,ANY
ir,ü,ANY,2,1,0,1,uyáis,ANY,ANY,ANY,ANY
ir,ü,ANY,3,1,0,1,uyan,ANY,ANY,ANY,ANY
ir,u,h,1,0,0,1,uya,ANY,h,ANY,ANY
ir,u,h,2,0,0,1,uyas,ANY,h,ANY,ANY
ir,u,h,3,0,0,1,uya,ANY,h,ANY,ANY
ir,u,h,1,1,0,1,uyamos,ANY,h,ANY,ANY
ir,u,h,2,1,0,1,uyáis,ANY,h,ANY,ANY
ir,u,h,3,1,0,1,uyan,ANY,h,ANY,ANY
ir,u,f,1,0,0,1,uya,ANY,f,ANY,ANY
ir,u,f,2,0,0,1,uyas,ANY,f,ANY,ANY
ir,u,f,3,0,0,1,uya,ANY,f,ANY,ANY
ir,u,f,1,1,0,1,uyamos,ANY,f,ANY,ANY
ir,u,f,2,1,0,1,uyáis,ANY,f,ANY,ANY
ir,u,f,3,1,0,1,uyan,ANY,f,ANY,ANY
ir,dec,ANY,1,0,0,1,diga,ANY,ANY,ANY,ANY
ir,dec,ANY,2,0,0,1,digas,ANY,ANY,ANY,ANY
ir,dec,ANY,3,0,0,1,diga,ANY,ANY,ANY,ANY
ir,dec,ANY,1,1,0,1,digamos,ANY,ANY,ANY,ANY
ir,dec,ANY,2,1,0,1,digáis,ANY,ANY,ANY,ANY
ir,dec,ANY,3,1,0,1,digan,ANY,ANY,ANY,ANY
ir,ANY,bendec,1,0,0,1,a,ANY,bendig,ANY,ANY
ir,ANY,bendec,2,0,0,1,as,ANY,bendig,ANY,ANY
ir,ANY,bendec,3,0,0,1,a,ANY,bendig,ANY,ANY
ir,ANY,bendec,1,1,0,1,amos,ANY,bendig,ANY,ANY
ir,ANY,bendec,2,1,0,1,áis,ANY,bendig,ANY,ANY
ir,ANY,bendec,3,1,0,1,an,ANY,bendig,ANY,ANY
ir,ANY,maldec,1,0,0,1,a,ANY,maldig,ANY,ANY
ir,ANY,maldec,2,0,0,1,as,ANY,maldig,ANY,ANY
ir,ANY,maldec,3,0,0,1,a,ANY,maldig,ANY,ANY
ir,ANY,maldec,1,1,0,1,amos,ANY,maldig,ANY,ANY
ir,ANY,maldec,2,1,0,1,áis,ANY,maldig,ANY,ANY
ir,ANY,maldec,3,1,0,1,an,ANY,maldig,ANY,ANY
ir,ANY,contradec,1,0,0,1,a,ANY,contradig,ANY,ANY
ir,ANY,contradec,2,0,0,1,as,ANY,contradig,ANY,ANY
ir,ANY,contradec,3,0,0,1,a,ANY,contradig,ANY,ANY
ir,ANY,contradec,1,1,0,1,amos,ANY,contradig,ANY,ANY
ir,ANY,contradec,2,1,0,1,áis,ANY,contradig,ANY,ANY
ir,ANY,contradec,3,1,0,1,an,ANY,contradig,ANY,ANY
ir,ANY,desdec,1,0,0,1,a,ANY,desdig,ANY,ANY
ir,ANY,desdec,2,0,0,1,as,ANY,desdig,ANY,ANY
ir,ANY,desdec,3,0,0,1,a,ANY,desdig,ANY,ANY
ir,ANY,desdec,1,1,0,1,amos,ANY,desdig,ANY,ANY
ir,ANY,desdec,2,1,0,1,áis,ANY,desdig,ANY,ANY
ir,ANY,desdec,3,1,0,1,an,ANY,desdig,ANY,ANY
ir,ANY,interdec,1,0,0,1,a,ANY,interdig,ANY,ANY
ir,ANY,interdec,2,0,0,1,as,ANY,interdig,ANY,ANY
ir,ANY,interdec,3,0,0,1,a,ANY,interdig,ANY,ANY
ir,ANY,interdec,1,1,0,1,amos,ANY,interdig,ANY,ANY
ir,ANY,interdec,2,1,0,1,áis,ANY,interdig,ANY,ANY
ir,ANY,interdec,3,1,0,1,an,ANY,interdig,ANY,ANY
ir,ANY,predec,1,0,0,1,a,ANY,predig,ANY,ANY
ir,ANY,predec,2,0,0,1,as,ANY,predig,ANY,ANY
ir,ANY,predec,3,0,0,1,a,ANY,predig,ANY,ANY
ir,ANY,predec,1,1,0,1,amos,ANY,predig,ANY,ANY
ir,ANY,predec,2,1,0,1,áis,ANY,predig,ANY,ANY
ir,ANY,predec,3,1,0,1,an,ANY,predig,ANY,ANY
ir,ANY,cer,1,0,0,1,a,ANY,cier,ANY,ANY
ir,ANY,cer,2,0,0,1,as,ANY,cier,ANY,ANY
ir,ANY,cer,3,0,0,1,a,ANY,cier,ANY,ANY
ir,ANY,cer,1,1,0,1,amos,ANY,cer,ANY,ANY
ir,ANY,cer,2,1,0,1,áis,ANY,cer,ANY,ANY
ir,ANY,cer,3,1,0,1,an,ANY,cier,ANY,ANY
ir,ANY,or,1,0,0,1,a,ANY,uer,ANY,ANY
ir,ANY,or,2,0,0,1,as,ANY,uer,ANY,ANY
ir,ANY,or,3,0,0,1,a,ANY,uer,ANY,ANY
ir,ANY,or,1,1,0,1,amos,ANY,ur,ANY,ANY
ir,ANY,or,2,1,0,1,áis,ANY,ur,ANY,ANY
ir,ANY,or,3,1,0,1,an,ANY,uer,ANY,ANY
ir,NULL,NULL,1,0,0,1,vaya,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,0,0,1,vayas,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,0,0,1,vaya,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,1,0,1,vayamos,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,1,0,1,vayáis,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,1,0,1,vayan,ANY,ANY,ANY,ANY
ir,ANY,luc,1,0,0,1,a,ANY,luzc,ANY,ANY
ir,ANY,luc,2,0,0,1,as,ANY,luzc,ANY,ANY
ir,ANY,luc,3,0,0,1,a,ANY,luzc,ANY,ANY
ir,ANY,luc,1,1,0,1,amos,ANY,luzc,ANY,ANY
ir,ANY,luc,2,1,0,1,áis,ANY,luzc,ANY,ANY
ir,ANY,luc,3,1,0,1,an,ANY,luzc,ANY,ANY
ir,ull,ANY,1,0,0,1,ulla,ANY,ANY,ANY,ANY
ir,ull,ANY,2,0,0,1,ullas,ANY,ANY,ANY,ANY
ir,ull,ANY,3,0,0,1,ulla,ANY,ANY,ANY,ANY
ir,ull,ANY,1,1,0,1,ullamos,ANY,ANY,ANY,ANY
ir,ull,ANY,2,1,0,1,ulláis,ANY,ANY,ANY,ANY
ir,ull,ANY,3,1,0,1,ullan,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,0,0,1,uña,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,0,0,1,uñas,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,0,0,1,uña,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,1,0,1,uñamos,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,1,0,1,uñáis,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,1,0,1,uñan,ANY,ANY,ANY,ANY
ir,ANY,oí,1,0,0,1,a,ANY,oig,ANY,ANY
ir,ANY,oí,2,0,0,1,as,ANY,oig,ANY,ANY
ir,ANY,oí,3,0,0,1,a,ANY,oig,ANY,ANY
ir,ANY,oí,1,1,0,1,amos,ANY,oig,ANY,ANY
ir,ANY,oí,2,1,0,1,áis,ANY,oig,ANY,ANY
ir,ANY,oí,3,1,0,1,an,ANY,oig,ANY,ANY
ir,ANY,e,1,0,0,1,a,ANY,i,ANY,ANY
ir,ANY,e,2,0,0,1,as,ANY,i,ANY,ANY
ir,ANY,e,3,0,0,1,a,ANY,i,ANY,ANY
ir,ANY,e,1,1,0,1,amos,ANY,i,ANY,ANY
ir,ANY,e,2,1,0,1,áis,ANY,i,ANY,ANY
ir,ANY,e,3,1,0,1,an,ANY,i,ANY,ANY
ir,g,e,1,0,0,1,ja,ANY,i,ANY,ANY
ir,g,e,2,0,0,1,jas,ANY,i,ANY,ANY
ir,g,e,3,0,0,1,ja,ANY,i,ANY,ANY
ir,g,e,1,1,0,1,jamos,ANY,i,ANY,ANY
ir,g,e,2,1,0,1,jáis,ANY,i,ANY,ANY
ir,g,e,3,1,0,1,jan,ANY,i,ANY,ANY
ir,gu,e,1,0,0,1,ga,ANY,i,ANY,ANY
ir,gu,e,2,0,0,1,gas,ANY,i,ANY,ANY
ir,gu,e,3,0,0,1,ga,ANY,i,ANY,ANY
ir,gu,e,1,1,0,1,gamos,ANY,i,ANY,ANY
ir,gu,e,2,1,0,1,gáis,ANY,i,ANY,ANY
ir,gu,e,3,1,0,1,gan,ANY,i,ANY,ANY
ir,ANY,pud,1,0,0,1,a,ANY,pud,ANY,ANY
ir,ANY,pud,2,0,0,1,as,ANY,pud,ANY,ANY
ir,ANY,pud,3,0,0,1,a,ANY,pud,ANY,ANY
ir,ANY,pud,1,1,0,1,amos,ANY,pud,ANY,ANY
ir,ANY,pud,2,1,0,1,áis,ANY,pud,ANY,ANY
ir,ANY,pud,3,1,0,1,an,ANY,pud,ANY,ANY
ir,ANY,sal,1,0,0,1,a,ANY,salg,ANY,ANY
ir,ANY,sal,2,0,0,1,as,ANY,salg,ANY,ANY
ir,ANY,sal,3,0,0,1,a,ANY,salg,ANY,ANY
ir,ANY,sal,1,1,0,1,amos,ANY,salg,ANY,ANY
ir,ANY,sal,2,1,0,1,áis,ANY,salg,ANY,ANY
ir,ANY,sal,3,1,0,1,an,ANY,salg,ANY,ANY
ir,r,e,1,0,0,1,ra,ANY,ie,ANY,ANY
ir,r,e,2,0,0,1,ras,ANY,ie,ANY,ANY
ir,r,e,3,0,0,1,ra,ANY,ie,ANY,ANY
ir,r,e,1,1,0,1,ramos,ANY,i,ANY,ANY
ir,r,e,2,1,0,1,ráis,ANY,i,ANY,ANY
ir,r,e,3,1,0,1,ran,ANY,ie,ANY,ANY
ir,rt,e,1,0,0,1,rta,ANY,ie,ANY,ANY
ir,rt,e,2,0,0,1,rtas,ANY,ie,ANY,ANY
ir,rt,e,3,0,0,1,rta,ANY,ie,ANY,ANY
ir,rt,e,1,1,0,1,rtamos,ANY,i,ANY,ANY
ir,rt,e,2,1,0,1,rtáis,ANY,i,ANY,ANY
ir,rt,e,3,1,0,1,rtan,ANY,ie,ANY,ANY
ir,v,e,1,0,0,1,va,ANY,ie,ANY,ANY
ir,v,e,2,0,0,1,vas,ANY,ie,ANY,ANY
ir,v,e,3,0,0,1,va,ANY,ie,ANY,ANY
ir,v,e,1,1,0,1,vamos,ANY,i,ANY,ANY
ir,v,e,2,1,0,1,váis,ANY,i,ANY,ANY
ir,v,e,3,1,0,1,van,ANY,ie,ANY,ANY
ir,nt,e,1,0,0,1,nta,ANY,ie,ANY,ANY
ir,nt,e,2,0,0,1,ntas,ANY,ie,ANY,ANY
ir,nt,e,3,0,0,1,nta,ANY,ie,ANY,ANY
ir,nt,e,1,1,0,1,ntamos,ANY,i,ANY,ANY
ir,nt,e,2,1,0,1,ntáis,ANY,i,ANY,ANY
ir,nt,e,3,1,0,1,ntan,ANY,ie,ANY,ANY
ir,ANY,eí,1,0,0,1,a,ANY,í,ANY,ANY
ir,ANY,eí,2,0,0,1,as,ANY,í,ANY,ANY
ir,ANY,eí,3,0,0,1,a,ANY,í,ANY,ANY
ir,ANY,eí,1,1,0,1,amos,ANY,i,ANY,ANY
ir,ANY,eí,2,1,0,1,áis,ANY,i,ANY,ANY
ir,ANY,eí,3,1,0,1,an,ANY,í,ANY,ANY
ir,ANY,ven,1,0,0,1,a,ANY,veng,ANY,ANY
ir,ANY,ven,2,0,0,1,as,ANY,veng,ANY,ANY
ir,ANY,ven,3,0,0,1,a,ANY,veng,ANY,ANY
ir,ANY,ven,1,1,0,1,amos,ANY,veng,ANY,ANY
ir,ANY,ven,2,1,0,1,áis,ANY,veng,ANY,ANY
ir,ANY,ven,3,1,0,1,an,ANY,veng,ANY,ANY
ir,ANY,qui,1,0,1,1,iera,iese,qui,ANY,ANY
ir,ANY,qui,2,0,1,1,ieras,ieses,qui,ANY,ANY
ir,ANY,qui,3,0,1,1,iera,iese,qui,ANY,ANY
ir,ANY,qui,1,1,1,1,iéramos,iésemos,qui,ANY,ANY
ir,ANY,qui,2,1,1,1,ierais,ieseis,qui,ANY,ANY
ir,ANY,qui,3,1,1,1,ieran,iesen,qui,ANY,ANY
ir,ANY,eñ,1,0,1,1,era,ese,iñ,ANY,ANY
ir,ANY,eñ,2,0,1,1,eras,eses,iñ,ANY,ANY
ir,ANY,eñ,3,0,1,1,era,ese,iñ,ANY,ANY
ir,ANY,eñ,1,1,1,1,éramos,ésemos,iñ,ANY,ANY
ir,ANY,eñ,2,1,1,1,erais,eseis,iñ,ANY,ANY
ir,ANY,eñ,3,1,1,1,eran,esen,iñ,ANY,ANY
ir,ANY,duc,1,0,1,1,era,ese,duj,ANY,ANY
ir,ANY,duc,2,0,1,1,eras,eses,duj,ANY,ANY
ir,ANY,duc,3,0,1,1,era,ese,duj,ANY,ANY
ir,ANY,duc,1,1,1,1,éramos,ésemos,duj,ANY,ANY
ir,ANY,duc,2,1,1,1,erais,eseis,duj,ANY,ANY
ir,ANY,duc,3,1,1,1,eran,esen,duj,ANY,ANY
ir,u,ANY,1,0,1,1,uyera,uyese,ANY,ANY,ANY
ir,u,ANY,2,0,1,1,uyeras,uyeses,ANY,ANY,ANY
ir,u,ANY,3,0,1,1,uyera,uyese,ANY,ANY,ANY
ir,u,ANY,1,1,1,1,uyéramos,uyésemos,ANY,ANY,ANY
ir,u,ANY,2,1,1,1,uyerais,uyeseis,ANY,ANY,ANY
ir,u,ANY,3,1,1,1,uyeran,uyesen,ANY,ANY,ANY
ir,ü,ANY,1,0,1,1,uyera,uyese,ANY,ANY,ANY
ir,ü,ANY,2,0,1,1,uyeras,uyeses,ANY,ANY,ANY
ir,ü,ANY,3,0,1,1,uyera,uyese,ANY,ANY,ANY
ir,ü,ANY,1,1,1,1,uyéramos,uyésemos,ANY,ANY,ANY
ir,ü,ANY,2,1,1,1,uyerais,uyeseis,ANY,ANY,ANY
ir,ü,ANY,3,1,1,1,uyeran,uyesen,ANY,ANY,ANY
ir,u,h,1,0,1,1,uyera,uyese,h,ANY,ANY
ir,u,h,2,0,1,1,uyeras,uyeses,h,ANY,ANY
ir,u,h,3,0,1,1,uyera,uyese,h,ANY,ANY
ir,u,h,1,1,1,1,uyéramos,uyésemos,h,ANY,ANY
ir,u,h,2,1,1,1,uyerais,uyeseis,h,ANY,ANY
ir,u,h,3,1,1,1,uyeran,uyesen,h,ANY,ANY
ir,u,f,1,0,1,1,uyera,uyese,f,ANY,ANY
ir,u,f,2,0,1,1,uyeras,uyeses,f,ANY,ANY
ir,u,f,3,0,1,1,uyera,uyese,f,ANY,ANY
ir,u,f,1,1,1,1,uyéramos,uyésemos,f,ANY,ANY
ir,u,f,2,1,1,1,uyerais,uyeseis,f,ANY,ANY
ir,u,f,3,1,1,1,uyeran,uyesen,f,ANY,ANY
ir,dec,ANY,1,0,1,1,dijera,dijese,ANY,ANY,ANY
ir,dec,ANY,2,0,1,1,dijeras,dijeses,ANY,ANY,ANY
ir,dec,ANY,3,0,1,1,dijera,dijese,ANY,ANY,ANY
ir,dec,ANY,1,1,1,1,dijéramos,dijésemos,ANY,ANY,ANY
ir,dec,ANY,2,1,1,1,dijerais,dijeseis,ANY,ANY,ANY
ir,dec,ANY,3,1,1,1,dijeran,dijesen,ANY,ANY,ANY
ir,ANY,bendec,1,0,1,1,era,ese,bendij,ANY,ANY
ir,ANY,bendec,2,0,1,1,eras,eses,bendij,ANY,ANY
ir,ANY,bendec,3,0,1,1,era,ese,bendij,ANY,ANY
ir,ANY,bendec,1,1,1,1,éramos,ésemos,bendij,ANY,ANY
ir,ANY,bendec,2,1,1,1,erais,eseis,bendij,ANY,ANY
ir,ANY,bendec,3,1,1,1,eran,esen,bendij,ANY,ANY
ir,ANY,maldec,1,0,1,1,era,ese,maldij,ANY,ANY
ir,ANY,maldec,2,0,1,1,eras,eses,maldij,ANY,ANY
ir,ANY,maldec,3,0,1,1,era,ese,maldij,ANY,ANY
ir,ANY,maldec,1,1,1,1,éramos,ésemos,maldij,ANY,ANY
ir,ANY,maldec,2,1,1,1,erais,eseis,maldij,ANY,ANY
ir,ANY,maldec,3,1,1,1,eran,esen,maldij,ANY,ANY
ir,ANY,contradec,1,0,1,1,era,ese,contradij,ANY,ANY
ir,ANY,contradec,2,0,1,1,eras,eses,contradij,ANY,ANY
ir,ANY,contradec,3,0,1,1,era,ese,contradij,ANY,ANY
ir,ANY,contradec,1,1,1,1,éramos,ésemos,contradij,ANY,ANY
ir,ANY,contradec,2,1,1,1,erais,eseis,contradij,ANY,ANY
ir,ANY,contradec,3,1,1,1,eran,esen,contradij,ANY,ANY
ir,ANY,desdec,1,0,1,1,era,ese,desdij,ANY,ANY
ir,ANY,desdec,2,0,1,1,eras,eses,desdij,ANY,ANY
ir,ANY,desdec,3,0,1,1,era,ese,desdij,ANY,ANY
ir,ANY,desdec,1,1,1,1,éramos,ésemos,desdij,ANY,ANY
ir,ANY,desdec,2,1,1,1,erais,eseis,desdij,ANY,ANY
ir,ANY,desdec,3,1,1,1,eran,esen,desdij,ANY,ANY
ir,ANY,interdec,1,0,1,1,era,ese,interdij,ANY,ANY
ir,ANY,interdec,2,0,1,1,eras,eses,interdij,ANY,ANY
ir,ANY,interdec,3,0,1,1,era,ese,interdij,ANY,ANY
ir,ANY,interdec,1,1,1,1,éramos,ésemos,interdij,ANY,ANY
ir,ANY,interdec,2,1,1,1,erais,eseis,interdij,ANY,ANY
ir,ANY,interdec,3,1,1,1,eran,esen,interdij,ANY,ANY
ir,ANY,predec,1,0,1,1,era,ese,predij,ANY,ANY
ir,ANY,predec,2,0,1,1,eras,eses,predij,ANY,ANY
ir,ANY,predec,3,0,1,1,era,ese,predij,ANY,ANY
ir,ANY,predec,1,1,1,1,éramos,ésemos,predij,ANY,ANY
ir,ANY,predec,2,1,1,1,erais,eseis,predij,ANY,ANY
ir,ANY,predec,3,1,1,1,eran,esen,predij,ANY,ANY
ir,ANY,cer,1,0,1,1,iera,iese,cer,ANY,ANY
ir,ANY,cer,2,0,1,1,ieras,ieses,cer,ANY,ANY
ir,ANY,cer,3,0,1,1,iera,iese,cer,ANY,ANY
ir,ANY,cer,1,1,1,1,iéramos,iésemos,cer,ANY,ANY
ir,ANY,cer,2,1,1,1,ierais,ieseis,cer,ANY,ANY
ir,ANY,cer,3,1,1,1,ieran,iesen,cer,ANY,ANY
ir,ANY,or,1,0,1,1,iera,iese,ur,ANY,ANY
ir,ANY,or,2,0,1,1,ieras,ieses,ur,ANY,ANY
ir,ANY,or,3,0,1,1,iera,iese,ur,ANY,ANY
ir,ANY,or,1,1,1,1,iéramos,iésemos,ur,ANY,ANY
ir,ANY,or,2,1,1,1,ierais,ieseis,ur,ANY,ANY
ir,ANY,or,3,1,1,1,ieran,iesen,ur,ANY,ANY
ir,NULL,NULL,1,0,1,1,fuera,fuese,ANY,ANY,ANY
ir,NULL,NULL,2,0,1,1,fueras,fueses,ANY,ANY,ANY
ir,NULL,NULL,3,0,1,1,fuera,fuese,ANY,ANY,ANY
ir,NULL,NULL,1,1,1,1,fuéramos,fuésemos,ANY,ANY,ANY
ir,NULL,NULL,2,1,1,1,fuerais,fueseis,ANY,ANY,ANY
ir,NULL,NULL,3,1,1,1,fueran,fuesen,ANY,ANY,ANY
ir,ANY,luc,1,0,1,1,iera,iese,luc,ANY,ANY
ir,ANY,luc,2,0,1,1,ieras,ieses,luc,ANY,ANY
ir,ANY,luc,3,0,1,1,iera,iese,luc,ANY,ANY
ir,ANY,luc,1,1,1,1,iéramos,iésemos,luc,ANY,ANY
ir,ANY,luc,2,1,1,1,ierais,ieseis,luc,ANY,ANY
ir,ANY,luc,3,1,1,1,ieran,iesen,luc,ANY,ANY
ir,ull,ANY,1,0,1,1,ullera,ullese,ANY,ANY,ANY
ir,ull,ANY,2,0,1,1,ulleras,ulleses,ANY,ANY,ANY
ir,ull,ANY,3,0,1,1,ullera,ullese,ANY,ANY,ANY
ir,ull,ANY,1,1,1,1,ulléramos,ullésemos,ANY,ANY,ANY
ir,ull,ANY,2,1,1,1,ullerais,ulleseis,ANY,ANY,ANY
